Type,Date1,Date2,Company,Bus1,Bus2,Sales,Profit,VariableCost,FixedCost
PLAN,202502,202502,HCIT,内視鏡,スコープ,20480000,1044000,-376000,-19060000
PLAN,202502,202502,HCIT,内視鏡,処置具,82690000,60372000,-11312000,-11006000
PLAN,202502,202502,HCIT,内視鏡,本体・プロセッサー,34900000,-5972000,-25644000,-15228000
PLAN,202502,202502,HCIT,IVD,化学分析装置,28700000,-9468000,-34688000,-3480000
PLAN,202502,202502,HCIT,IVD,ドライケム,68790000,17362000,-38852000,-12576000
PLAN,202502,202502,HCIT,IVD,IMMUNO,7770000,-16812000,-7336000,-17246000
PLAN,202502,202502,FFHU,X線,CT,55800000,14036000,-36516000,-5248000
PLAN,202502,202502,FFHU,X線,MR,42560000,19726000,-14136000,-8698000
PLAN,202502,202502,FFHU,X線,XR,59120000,7916000,-34628000,-16576000
PLAN,202502,202502,FFHU,内視鏡,スコープ,28350000,3030000,-21020000,-4300000
PLAN,202502,202502,FFHU,内視鏡,処置具,11800000,-9582000,-14216000,-7166000
PLAN,202502,202502,FFHU,内視鏡,本体・プロセッサー,72860000,49828000,-5244000,-17788000
PLAN,202502,202502,FFHU,IVD,化学分析装置,58200000,8872000,-32820000,-16508000
PLAN,202502,202502,FFHU,IVD,ドライケム,80350000,64600000,-3052000,-12698000
PLAN,202502,202502,FFHU,IVD,IMMUNO,9800000,-12460000,-4896000,-17364000
PLAN,202502,202502,FFNR,X線,CT,3690000,-10126000,-9172000,-4644000
PLAN,202502,202502,FFNR,X線,MR,55980000,38122000,-9456000,-8402000
PLAN,202502,202502,FFNR,X線,XR,79430000,30200000,-36472000,-12758000
PLAN,202502,202502,FFNR,内視鏡,スコープ,28250000,-4114000,-20884000,-11480000
PLAN,202502,202502,FFNR,内視鏡,処置具,74290000,44186000,-14516000,-15588000
PLAN,202502,202502,FFNR,内視鏡,本体・プロセッサー,82860000,56238000,-19948000,-6674000
PLAN,202502,202502,FFNR,IVD,化学分析装置,9930000,-33086000,-31980000,-11036000
PLAN,202502,202502,FFNR,IVD,ドライケム,60590000,27910000,-14108000,-18572000
PLAN,202502,202502,FFNR,IVD,IMMUNO,28000000,10220000,-3748000,-14032000
PLAN,202502,202502,FFTR,X線,CT,62430000,26456000,-33568000,-2406000
PLAN,202502,202502,FFTR,X線,MR,40430000,1260000,-31592000,-7578000
PLAN,202502,202502,FFTR,X線,XR,66120000,20794000,-28228000,-17098000
PLAN,202502,202502,FFTR,内視鏡,スコープ,27560000,-16992000,-38108000,-6444000
PLAN,202502,202502,FFTR,内視鏡,処置具,92910000,69556000,-5364000,-17990000
PLAN,202502,202502,FFTR,内視鏡,本体・プロセッサー,27720000,-11292000,-24312000,-14700000
PLAN,202502,202502,FFTR,IVD,化学分析装置,53930000,41156000,-10952000,-1822000
PLAN,202502,202502,FFTR,IVD,ドライケム,72980000,56140000,-13980000,-2860000
PLAN,202502,202502,FFTR,IVD,IMMUNO,89210000,43652000,-36428000,-9130000
PLAN,202502,202502,FFME,X線,CT,77780000,56626000,-10232000,-10922000
PLAN,202502,202502,FFME,X線,MR,38700000,25214000,-7636000,-5850000
PLAN,202502,202502,FFME,X線,XR,63720000,34248000,-21424000,-8048000
PLAN,202502,202502,FFME,内視鏡,スコープ,93100000,64022000,-14336000,-14742000
PLAN,202502,202502,FFME,内視鏡,処置具,36560000,29228000,-3512000,-3820000
PLAN,202502,202502,FFME,内視鏡,本体・プロセッサー,56130000,13376000,-26400000,-16354000
PLAN,202502,202502,FFME,IVD,化学分析装置,12110000,-36272000,-33724000,-14658000
PLAN,202502,202502,FFME,IVD,ドライケム,19320000,6232000,-2352000,-10736000
PLAN,202502,202502,FFME,IVD,IMMUNO,17840000,-14586000,-19572000,-12854000
PLAN,202502,202502,FFPH,X線,CT,16940000,-33210000,-33044000,-17106000
PLAN,202502,202502,FFPH,X線,MR,16980000,5214000,-1664000,-10102000
PLAN,202502,202502,FFPH,X線,XR,91200000,51668000,-29904000,-9628000
PLAN,202502,202502,FFPH,内視鏡,スコープ,31020000,22534000,-1388000,-7098000
PLAN,202502,202502,FFPH,内視鏡,処置具,65210000,44064000,-14984000,-6162000
PLAN,202502,202502,FFPH,内視鏡,本体・プロセッサー,40590000,9506000,-15128000,-15956000
PLAN,202502,202502,FFPH,IVD,化学分析装置,63510000,12498000,-34832000,-16180000
PLAN,202502,202502,FFPH,IVD,ドライケム,880000,-23732000,-14228000,-10384000
PLAN,202502,202502,FFPH,IVD,IMMUNO,16530000,-18650000,-30068000,-5112000
PLAN,202502,202502,FFOP,X線,CT,24370000,-17884000,-36468000,-5786000
PLAN,202502,202502,FFOP,X線,MR,55140000,19182000,-18324000,-17634000
PLAN,202502,202502,FFOP,X線,XR,23180000,-4436000,-22956000,-4660000
PLAN,202502,202502,FFOP,内視鏡,スコープ,85000000,50030000,-29224000,-5746000
PLAN,202502,202502,FFOP,内視鏡,処置具,90750000,71716000,-2020000,-17014000
PLAN,202502,202502,FFOP,内視鏡,本体・プロセッサー,75890000,28054000,-29928000,-17908000
PLAN,202502,202502,FFOP,IVD,化学分析装置,8820000,-934000,-9444000,-310000
PLAN,202502,202502,FFOP,IVD,ドライケム,54360000,35424000,-15336000,-3600000
PLAN,202502,202502,FFOP,IVD,IMMUNO,95730000,87586000,-496000,-7648000
PLAN,202502,202502,FCAN,X線,CT,31900000,-14106000,-30048000,-15958000
PLAN,202502,202502,FCAN,X線,MR,15890000,-13584000,-22044000,-7430000
PLAN,202502,202502,FCAN,X線,XR,33900000,-20688000,-38680000,-15908000
PLAN,202502,202502,FCAN,内視鏡,スコープ,39510000,9410000,-14808000,-15292000
PLAN,202502,202502,FCAN,内視鏡,処置具,20710000,-5280000,-12796000,-13194000
PLAN,202502,202502,FCAN,内視鏡,本体・プロセッサー,94170000,50920000,-36872000,-6378000
PLAN,202502,202502,FCAN,IVD,化学分析装置,92360000,58098000,-17304000,-16958000
PLAN,202502,202502,FCAN,IVD,ドライケム,7750000,-22346000,-27176000,-2920000
PLAN,202502,202502,FCAN,IVD,IMMUNO,55560000,8222000,-28584000,-18754000
PLAN,202502,202502,FEG,X線,CT,90850000,58898000,-16240000,-15712000
PLAN,202502,202502,FEG,X線,MR,48970000,6570000,-22536000,-19864000
PLAN,202502,202502,FEG,X線,XR,73450000,42770000,-16360000,-14320000
PLAN,202502,202502,FEG,内視鏡,スコープ,67100000,21554000,-30176000,-15370000
PLAN,202502,202502,FEG,内視鏡,処置具,46970000,1574000,-34328000,-11068000
PLAN,202502,202502,FEG,内視鏡,本体・プロセッサー,7330000,-12818000,-13268000,-6880000
PLAN,202502,202502,FEG,IVD,化学分析装置,53390000,28706000,-10212000,-14472000
PLAN,202502,202502,FEG,IVD,ドライケム,14600000,-20266000,-33128000,-1738000
PLAN,202502,202502,FEG,IVD,IMMUNO,15000000,-39328000,-39440000,-14888000
PLAN,202502,202502,FMS,X線,CT,13080000,6218000,-5532000,-1330000
PLAN,202502,202502,FMS,X線,MR,55440000,26992000,-27788000,-660000
PLAN,202502,202502,FMS,X線,XR,86580000,76084000,-2188000,-8308000
PLAN,202502,202502,FMS,内視鏡,スコープ,56720000,23050000,-20232000,-13438000
PLAN,202502,202502,FMS,内視鏡,処置具,15790000,-22778000,-25616000,-12952000
PLAN,202502,202502,FMS,内視鏡,本体・プロセッサー,99840000,47716000,-39836000,-12288000
PLAN,202502,202502,FMS,IVD,化学分析装置,81870000,46906000,-25592000,-9372000
PLAN,202502,202502,FMS,IVD,ドライケム,7630000,-18986000,-10616000,-16000000
PLAN,202502,202502,FMS,IVD,IMMUNO,73960000,28318000,-39316000,-6326000
PLAN,202502,202502,FFMT,X線,CT,34900000,-992000,-23196000,-12696000
PLAN,202502,202502,FFMT,X線,MR,11470000,-25930000,-30004000,-7396000
PLAN,202502,202502,FFMT,X線,XR,45550000,7260000,-36400000,-1890000
PLAN,202502,202502,FFMT,内視鏡,スコープ,99410000,86326000,-6044000,-7040000
PLAN,202502,202502,FFMT,内視鏡,処置具,77450000,37498000,-32792000,-7160000
PLAN,202502,202502,FFMT,内視鏡,本体・プロセッサー,56540000,15326000,-35856000,-5358000
PLAN,202502,202502,FFMT,IVD,化学分析装置,74060000,36630000,-21052000,-16378000
PLAN,202502,202502,FFMT,IVD,ドライケム,40060000,3032000,-35896000,-1132000
PLAN,202502,202502,FFMT,IVD,IMMUNO,58300000,22538000,-28400000,-7362000
PLAN,202502,202502,FFCN,X線,CT,9490000,-39706000,-29220000,-19976000
PLAN,202502,202502,FFCN,X線,MR,40820000,15742000,-5628000,-19450000
PLAN,202502,202502,FFCN,X線,XR,51040000,31778000,-17864000,-1398000
PLAN,202502,202502,FFCN,内視鏡,スコープ,51500000,27598000,-15156000,-8746000
PLAN,202502,202502,FFCN,内視鏡,処置具,15010000,-22218000,-18292000,-18936000
PLAN,202502,202502,FFCN,内視鏡,本体・プロセッサー,60990000,14358000,-28400000,-18232000
PLAN,202502,202502,FFCN,IVD,化学分析装置,27110000,-21968000,-36752000,-12326000
PLAN,202502,202502,FFCN,IVD,ドライケム,15290000,-3152000,-15368000,-3074000
PLAN,202502,202502,FFCN,IVD,IMMUNO,50040000,13458000,-24432000,-12150000
PLAN,202502,202502,FFBE,X線,CT,98830000,84062000,-13000000,-1768000
PLAN,202502,202502,FFBE,X線,MR,36320000,20452000,-2036000,-13832000
PLAN,202502,202502,FFBE,X線,XR,39740000,19988000,-10448000,-9304000
PLAN,202502,202502,FFBE,内視鏡,スコープ,9640000,-16356000,-8008000,-17988000
PLAN,202502,202502,FFBE,内視鏡,処置具,39460000,-8904000,-34824000,-13540000
PLAN,202502,202502,FFBE,内視鏡,本体・プロセッサー,56210000,4318000,-34804000,-17088000
PLAN,202502,202502,FFBE,IVD,化学分析装置,1580000,-19084000,-5700000,-14964000
PLAN,202502,202502,FFBE,IVD,ドライケム,67760000,43936000,-4216000,-19608000
PLAN,202502,202502,FFBE,IVD,IMMUNO,49530000,28494000,-4228000,-16808000
PLAN,202502,202502,FFRU,X線,CT,6580000,-3990000,-6224000,-4346000
PLAN,202502,202502,FFRU,X線,MR,8800000,-12764000,-20164000,-1400000
PLAN,202502,202502,FFRU,X線,XR,74750000,42732000,-25708000,-6310000
PLAN,202502,202502,FFRU,内視鏡,スコープ,19300000,-12422000,-28528000,-3194000
PLAN,202502,202502,FFRU,内視鏡,処置具,47530000,16696000,-13784000,-17050000
PLAN,202502,202502,FFRU,内視鏡,本体・プロセッサー,67580000,44202000,-17920000,-5458000
PLAN,202502,202502,FFRU,IVD,化学分析装置,76430000,75300000,-300000,-830000
PLAN,202502,202502,FFRU,IVD,ドライケム,1930000,-29196000,-28540000,-2586000
PLAN,202502,202502,FFRU,IVD,IMMUNO,28830000,-8966000,-21076000,-16720000
PLAN,202502,202502,FFHK,X線,CT,14770000,-32068000,-39440000,-7398000
PLAN,202502,202502,FFHK,X線,MR,5130000,-42722000,-28824000,-19028000
PLAN,202502,202502,FFHK,X線,XR,82250000,63406000,-5792000,-13052000
PLAN,202502,202502,FFHK,内視鏡,スコープ,63600000,35636000,-25228000,-2736000
PLAN,202502,202502,FFHK,内視鏡,処置具,11330000,-40582000,-36980000,-14932000
PLAN,202502,202502,FFHK,内視鏡,本体・プロセッサー,7470000,-29364000,-20076000,-16758000
PLAN,202502,202502,FFHK,IVD,化学分析装置,35260000,14102000,-3432000,-17726000
PLAN,202502,202502,FFHK,IVD,ドライケム,8850000,-12162000,-18820000,-2192000
PLAN,202502,202502,FFHK,IVD,IMMUNO,89310000,57084000,-13124000,-19102000
PLAN,202502,202502,FMAL,X線,CT,2750000,-36804000,-26604000,-12950000
PLAN,202502,202502,FMAL,X線,MR,24340000,-12724000,-24324000,-12740000
PLAN,202502,202502,FMAL,X線,XR,93300000,56548000,-19512000,-17240000
PLAN,202502,202502,FMAL,内視鏡,スコープ,86650000,44342000,-29620000,-12688000
PLAN,202502,202502,FMAL,内視鏡,処置具,99930000,74630000,-13752000,-11548000
PLAN,202502,202502,FMAL,内視鏡,本体・プロセッサー,15070000,-10090000,-14464000,-10696000
PLAN,202502,202502,FMAL,IVD,化学分析装置,82910000,57852000,-20604000,-4454000
PLAN,202502,202502,FMAL,IVD,ドライケム,94610000,83846000,-10240000,-524000
PLAN,202502,202502,FMAL,IVD,IMMUNO,10990000,-21304000,-15048000,-17246000
PLAN,202502,202502,FDKH,X線,CT,90810000,51732000,-35708000,-3370000
PLAN,202502,202502,FDKH,X線,MR,74510000,54484000,-19104000,-922000
PLAN,202502,202502,FDKH,X線,XR,53970000,34204000,-13128000,-6638000
PLAN,202502,202502,FDKH,内視鏡,スコープ,98360000,70392000,-13924000,-14044000
PLAN,202502,202502,FDKH,内視鏡,処置具,97880000,92428000,-3328000,-2124000
PLAN,202502,202502,FDKH,内視鏡,本体・プロセッサー,64070000,54860000,-660000,-8550000
PLAN,202502,202502,FDKH,IVD,化学分析装置,9900000,7188000,-912000,-1800000
PLAN,202502,202502,FDKH,IVD,ドライケム,71800000,68324000,-188000,-3288000
PLAN,202502,202502,FDKH,IVD,IMMUNO,24400000,-30558000,-35236000,-19722000
PLAN,202502,202502,FNAC,X線,CT,93090000,61294000,-27128000,-4668000
PLAN,202502,202502,FNAC,X線,MR,66790000,35958000,-22244000,-8588000
PLAN,202502,202502,FNAC,X線,XR,89010000,60476000,-22888000,-5646000
PLAN,202502,202502,FNAC,内視鏡,スコープ,45840000,23580000,-16320000,-5940000
PLAN,202502,202502,FNAC,内視鏡,処置具,52620000,23814000,-11416000,-17390000
PLAN,202502,202502,FNAC,内視鏡,本体・プロセッサー,83290000,58944000,-19268000,-5078000
PLAN,202502,202502,FNAC,IVD,化学分析装置,10650000,-27950000,-28540000,-10060000
PLAN,202502,202502,FNAC,IVD,ドライケム,12760000,-11878000,-18108000,-6530000
PLAN,202502,202502,FNAC,IVD,IMMUNO,52770000,22760000,-22260000,-7750000
PLAN,202502,202502,FSAO,X線,CT,15110000,-7366000,-16136000,-6340000
PLAN,202502,202502,FSAO,X線,MR,58950000,35754000,-21048000,-2148000
PLAN,202502,202502,FSAO,X線,XR,72410000,53548000,-2240000,-16622000
PLAN,202502,202502,FSAO,内視鏡,スコープ,63800000,35172000,-16576000,-12052000
PLAN,202502,202502,FSAO,内視鏡,処置具,74570000,24026000,-32472000,-18072000
PLAN,202502,202502,FSAO,内視鏡,本体・プロセッサー,4390000,-42276000,-37228000,-9438000
PLAN,202502,202502,FSAO,IVD,化学分析装置,99940000,59532000,-36484000,-3924000
PLAN,202502,202502,FSAO,IVD,ドライケム,18250000,-27944000,-33208000,-12986000
PLAN,202502,202502,FSAO,IVD,IMMUNO,51450000,26270000,-7524000,-17656000
PLAN,202502,202502,FFMM,X線,CT,18190000,-27730000,-38712000,-7208000
PLAN,202502,202502,FFMM,X線,MR,42760000,-3248000,-30252000,-15756000
PLAN,202502,202502,FFMM,X線,XR,26220000,-9724000,-23632000,-12312000
PLAN,202502,202502,FFMM,内視鏡,スコープ,52650000,17860000,-28212000,-6578000
PLAN,202502,202502,FFMM,内視鏡,処置具,84660000,58726000,-20536000,-5398000
PLAN,202502,202502,FFMM,内視鏡,本体・プロセッサー,29070000,6094000,-19584000,-3392000
PLAN,202502,202502,FFMM,IVD,化学分析装置,85390000,45382000,-22608000,-17400000
PLAN,202502,202502,FFMM,IVD,ドライケム,73420000,53360000,-4420000,-15640000
PLAN,202502,202502,FFMM,IVD,IMMUNO,58370000,6626000,-35796000,-15948000
PLAN,202502,202502,ADJ_MA2,X線,CT,20010000,-6552000,-14124000,-12438000
PLAN,202502,202502,ADJ_MA2,X線,MR,23400000,-2738000,-12936000,-13202000
PLAN,202502,202502,ADJ_MA2,X線,XR,24150000,19676000,-3456000,-1018000
PLAN,202502,202502,ADJ_MA2,内視鏡,スコープ,12720000,-27504000,-28748000,-11476000
PLAN,202502,202502,ADJ_MA2,内視鏡,処置具,3910000,-33822000,-36188000,-1544000
PLAN,202502,202502,ADJ_MA2,内視鏡,本体・プロセッサー,86500000,69944000,-10708000,-5848000
PLAN,202502,202502,ADJ_MA2,IVD,化学分析装置,35440000,14512000,-13816000,-7112000
PLAN,202502,202502,ADJ_MA2,IVD,ドライケム,14080000,-15652000,-17468000,-12264000
PLAN,202502,202502,ADJ_MA2,IVD,IMMUNO,46900000,35118000,-872000,-10910000
PLAN,202502,202502,HCUS,X線,CT,95210000,58202000,-26648000,-10360000
PLAN,202502,202502,HCUS,X線,MR,3170000,-14106000,-15248000,-2028000
PLAN,202502,202502,HCUS,X線,XR,64850000,36902000,-10304000,-17644000
PLAN,202502,202502,HCUS,内視鏡,スコープ,53060000,28874000,-22740000,-1446000
PLAN,202502,202502,HCUS,内視鏡,処置具,60620000,57462000,-1884000,-1274000
PLAN,202502,202502,HCUS,内視鏡,本体・プロセッサー,6920000,-40276000,-31880000,-15316000
PLAN,202502,202502,HCUS,IVD,化学分析装置,81860000,33184000,-31108000,-17568000
PLAN,202502,202502,HCUS,IVD,ドライケム,65770000,14448000,-38264000,-13058000
PLAN,202502,202502,HCUS,IVD,IMMUNO,45840000,32452000,-380000,-13008000
PLAN,202502,202502,HCTR,X線,CT,24280000,3814000,-20452000,-14000
PLAN,202502,202502,HCTR,X線,MR,74070000,15790000,-39216000,-19064000
PLAN,202502,202502,HCTR,X線,XR,52630000,19678000,-15620000,-17332000
PLAN,202502,202502,HCTR,内視鏡,スコープ,23800000,-15126000,-23236000,-15690000
PLAN,202502,202502,HCTR,内視鏡,処置具,43220000,25672000,-5716000,-11832000
PLAN,202502,202502,HCTR,内視鏡,本体・プロセッサー,36980000,-1958000,-25708000,-13230000
PLAN,202502,202502,HCTR,IVD,化学分析装置,59950000,22288000,-23328000,-14334000
PLAN,202502,202502,HCTR,IVD,ドライケム,62080000,49314000,-5128000,-7638000
PLAN,202502,202502,HCTR,IVD,IMMUNO,89700000,35394000,-39428000,-14878000
PLAN,202502,202502,HCGC,X線,CT,94510000,78222000,-2460000,-13828000
PLAN,202502,202502,HCGC,X線,MR,72750000,56152000,-1016000,-15582000
PLAN,202502,202502,HCGC,X線,XR,31500000,-14974000,-38960000,-7514000
PLAN,202502,202502,HCGC,内視鏡,スコープ,20220000,2912000,-3948000,-13360000
PLAN,202502,202502,HCGC,内視鏡,処置具,78680000,54674000,-6328000,-17678000
PLAN,202502,202502,HCGC,内視鏡,本体・プロセッサー,69820000,30684000,-31804000,-7332000
PLAN,202502,202502,HCGC,IVD,化学分析装置,21470000,-14646000,-20820000,-15296000
PLAN,202502,202502,HCGC,IVD,ドライケム,97120000,61576000,-28276000,-7268000
PLAN,202502,202502,HCGC,IVD,IMMUNO,45270000,6650000,-28980000,-9640000
PLAN,202502,202502,HCME,X線,CT,81970000,76360000,-1508000,-4102000
PLAN,202502,202502,HCME,X線,MR,66980000,33946000,-20760000,-12274000
PLAN,202502,202502,HCME,X線,XR,69780000,22510000,-27628000,-19642000
PLAN,202502,202502,HCME,内視鏡,スコープ,51240000,10272000,-33416000,-7552000
PLAN,202502,202502,HCME,内視鏡,処置具,45340000,5698000,-30240000,-9402000
PLAN,202502,202502,HCME,内視鏡,本体・プロセッサー,75520000,45234000,-12156000,-18130000
PLAN,202502,202502,HCME,IVD,化学分析装置,91560000,47182000,-37296000,-7082000
PLAN,202502,202502,HCME,IVD,ドライケム,92760000,81716000,-8820000,-2224000
PLAN,202502,202502,HCME,IVD,IMMUNO,650000,-39132000,-26248000,-13534000
PLAN,202503,202503,FTAI,X線,CT,45940000,38142000,-6640000,-1158000
PLAN,202503,202503,FTAI,X線,MR,11710000,-20368000,-18416000,-13662000
PLAN,202503,202503,FTAI,X線,XR,11020000,-13278000,-5832000,-18466000
PLAN,202503,202503,FTAI,内視鏡,スコープ,79500000,75252000,-364000,-3884000
PLAN,202503,202503,FTAI,内視鏡,処置具,21010000,-29250000,-37028000,-13232000
PLAN,202503,202503,FTAI,内視鏡,本体・プロセッサー,61060000,7030000,-36628000,-17402000
PLAN,202503,202503,FTAI,IVD,化学分析装置,15850000,-9128000,-20112000,-4866000
PLAN,202503,202503,FTAI,IVD,ドライケム,18150000,-35746000,-36204000,-17692000
PLAN,202503,202503,FTAI,IVD,IMMUNO,55030000,43316000,-6552000,-5162000
PLAN,202503,202503,FFIN,X線,CT,54710000,31272000,-8896000,-14542000
PLAN,202503,202503,FFIN,X線,MR,59250000,25470000,-21328000,-12452000
PLAN,202503,202503,FFIN,X線,XR,1030000,-18290000,-7648000,-11672000
PLAN,202503,202503,FFIN,内視鏡,スコープ,18090000,-11702000,-14756000,-15036000
PLAN,202503,202503,FFIN,内視鏡,処置具,44090000,6938000,-18408000,-18744000
PLAN,202503,202503,FFIN,内視鏡,本体・プロセッサー,25600000,5748000,-7212000,-12640000
PLAN,202503,202503,FFIN,IVD,化学分析装置,69290000,24122000,-31464000,-13704000
PLAN,202503,202503,FFIN,IVD,ドライケム,58940000,28934000,-17536000,-12470000
PLAN,202503,202503,FFIN,IVD,IMMUNO,24490000,6372000,-7304000,-10814000
PLAN,202503,202503,FFVN,X線,CT,55410000,34616000,-12280000,-8514000
PLAN,202503,202503,FFVN,X線,MR,20930000,-6284000,-9748000,-17466000
PLAN,202503,202503,FFVN,X線,XR,57370000,24296000,-28604000,-4470000
PLAN,202503,202503,FFVN,内視鏡,スコープ,78490000,51816000,-12584000,-14090000
PLAN,202503,202503,FFVN,内視鏡,処置具,20350000,9740000,-2856000,-7754000
PLAN,202503,202503,FFVN,内視鏡,本体・プロセッサー,33290000,-19198000,-34316000,-18172000
PLAN,202503,202503,FFVN,IVD,化学分析装置,88490000,64074000,-17064000,-7352000
PLAN,202503,202503,FFVN,IVD,ドライケム,92880000,50796000,-24620000,-17464000
PLAN,202503,202503,FFVN,IVD,IMMUNO,48330000,10046000,-31780000,-6504000
PLAN,202503,202503,FFID,X線,CT,62180000,46418000,-5808000,-9954000
PLAN,202503,202503,FFID,X線,MR,16040000,-12152000,-11160000,-17032000
PLAN,202503,202503,FFID,X線,XR,84640000,36238000,-35148000,-13254000
PLAN,202503,202503,FFID,内視鏡,スコープ,29230000,-678000,-28112000,-1796000
PLAN,202503,202503,FFID,内視鏡,処置具,96930000,77852000,-4216000,-14862000
PLAN,202503,202503,FFID,内視鏡,本体・プロセッサー,4150000,-28354000,-15316000,-17188000
PLAN,202503,202503,FFID,IVD,化学分析装置,9560000,-19578000,-24360000,-4778000
